merchant,industry,business_size,country,dominant_product,checkout_usd,paylink_usd,total_usd,avg_monthly_vol,tenure_months,flag_industry,flag_country,flag_product,tier
a6548218,Personal services,small,US,unattributed,0.0,0.0,6244.26,892.0371428571428,12,1,1,0,Tier 2: Digital Marketing
1445aab2,Business services,small,US,unattributed,0.0,0.0,12314.530000000002,879.6092857142859,21,1,1,0,Tier 2: Digital Marketing
5c6d5b33,Business services,small,US,unattributed,0.0,0.0,1758.9,879.45,32,1,1,0,Tier 2: Digital Marketing
12aa4f26,Personal services,small,US,unattributed,0.0,0.0,878.0,878.0,4,1,1,0,Tier 2: Digital Marketing
0bd6e72e,Personal services,small,US,unattributed,0.0,0.0,12247.0,874.7857142857143,96,1,1,0,Tier 2: Digital Marketing
529e48da,Business services,small,US,unattributed,0.0,1004.0,2599.0,866.3333333333334,3,1,1,0,Tier 2: Digital Marketing
7cbab71a,Business services,small,US,unattributed,0.0,0.0,2596.87,865.6233333333333,8,1,1,0,Tier 2: Digital Marketing
09fa8e6d,Business services,small,US,unattributed,0.0,0.0,9500.0,863.6363636363636,18,1,1,0,Tier 2: Digital Marketing
bdafdba2,Personal services,small,US,unattributed,0.0,0.0,12045.0,860.3571428571429,9,1,1,0,Tier 2: Digital Marketing
a43268da,Business services,small,US,unattributed,0.0,0.0,12043.12,860.2228571428572,69,1,1,0,Tier 2: Digital Marketing
ac89d52a,Personal services,small,US,unattributed,0.0,0.0,6872.0,859.0,54,1,1,0,Tier 2: Digital Marketing
6da80a93,Clothing & accessory,small,US,paylink,0.0,7670.0,12023.71,858.8364285714285,34,0,1,1,Tier 2: Digital Marketing
a2f9c1e8,Business services,small,US,unattributed,0.0,0.0,11884.0,848.8571428571429,96,1,1,0,Tier 2: Digital Marketing
e53f896e,Personal services,small,US,unattributed,0.0,0.0,5056.31,842.7183333333334,63,1,1,0,Tier 2: Digital Marketing
5b47ed15,Personal services,small,US,unattributed,0.0,0.0,3314.0,828.5,7,1,1,0,Tier 2: Digital Marketing
5531ce3a,Personal services,small,JP,checkout,2480.12,0.0,2480.12,826.7066666666666,2,1,1,0,Tier 2: Digital Marketing
ea4929d3,Business services,small,US,unattributed,0.0,0.0,807.98,807.98,37,1,1,0,Tier 2: Digital Marketing
847032c2,Digital goods,small,AE,paylink,0.0,8799.609999999999,8799.609999999999,799.9645454545454,4,0,1,1,Tier 2: Digital Marketing
1c9883f8,Business services,small,CZ,paylink,0.0,4758.650000000001,4758.650000000001,793.1083333333335,3,1,0,1,Tier 2: Digital Marketing
a8552860,Personal services,small,US,paylink,0.0,3170.0,3170.0,792.5,4,1,1,1,Tier 2: Digital Marketing
5b8105eb,Business services,small,US,unattributed,0.0,0.0,788.0,788.0,30,1,1,0,Tier 2: Digital Marketing
3cfe29e2,Personal services,small,US,unattributed,0.0,0.0,1575.0,787.5,2,1,1,0,Tier 2: Digital Marketing
e8661a36,Others,small,JP,paylink,0.0,3808.95,3932.13,786.426,5,0,1,1,Tier 2: Digital Marketing
b884b4c8,Others,small,JP,paylink,0.0,2358.91,2358.91,786.3033333333333,2,0,1,1,Tier 2: Digital Marketing
1e712911,Personal services,small,US,unattributed,0.0,0.0,3897.5,779.5,8,1,1,0,Tier 2: Digital Marketing
70fc2b91,Personal services,small,US,unattributed,0.0,0.0,1550.0,775.0,23,1,1,0,Tier 2: Digital Marketing
47c0a560,Personal services,small,US,unattributed,0.0,4833.0,9914.0,762.6153846153846,35,1,1,0,Tier 2: Digital Marketing
1fc04d9b,Business services,small,US,paylink,0.0,761.97,761.97,761.97,8,1,1,1,Tier 2: Digital Marketing
8245e2fc,Business services,small,US,unattributed,0.0,221.0,6082.74,760.3425,13,1,1,0,Tier 2: Digital Marketing
c1abcda4,Business services,small,US,unattributed,0.0,0.0,760.0,760.0,10,1,1,0,Tier 2: Digital Marketing
1d65a8f4,"Religion, politics & other memberships",small,US,paylink,0.0,2268.0,2268.0,756.0,44,0,1,1,Tier 2: Digital Marketing
cff57765,Business services,small,US,unattributed,0.0,0.0,750.0,750.0,15,1,1,0,Tier 2: Digital Marketing
0959ceda,Business services,medium,US,unattributed,0.0,0.0,3000.0,750.0,24,1,1,0,Tier 2: Digital Marketing
077d3bdb,Business services,small,US,unattributed,0.0,0.0,1500.0,750.0,5,1,1,0,Tier 2: Digital Marketing
29a28ef6,Business services,small,US,unattributed,0.0,0.0,4495.0,749.1666666666666,23,1,1,0,Tier 2: Digital Marketing
77b9f718,Business services,small,US,unattributed,0.0,0.0,9723.29,747.9453846153847,16,1,1,0,Tier 2: Digital Marketing
596fbd27,Business services,small,US,unattributed,0.0,0.0,9708.0,746.7692307692307,60,1,1,0,Tier 2: Digital Marketing
07bc6e0f,Business services,small,JP,unattributed,0.0,0.0,8897.14,741.4283333333333,17,1,1,0,Tier 2: Digital Marketing
485ba881,Leisure,small,US,paylink,0.0,2214.0,2224.0,741.3333333333334,4,0,1,1,Tier 2: Digital Marketing
10aafb2d,Personal services,medium,US,unattributed,0.0,0.0,1481.4,740.7,10,1,1,0,Tier 2: Digital Marketing
8d630b9f,Business services,small,US,unattributed,0.0,0.0,10337.449999999999,738.3892857142856,9,1,1,0,Tier 2: Digital Marketing
70bc2c17,Business services,small,US,unattributed,0.0,0.0,7370.0,737.0,2,1,1,0,Tier 2: Digital Marketing
d7c04abe,Business services,small,US,unattributed,0.0,0.0,10276.0,734.0,63,1,1,0,Tier 2: Digital Marketing
e0e060b5,Business services,small,US,unattributed,0.0,0.0,5120.0,731.4285714285714,51,1,1,0,Tier 2: Digital Marketing
93c8ab98,Business services,small,CA,paylink,0.0,730.0,730.0,730.0,8,1,0,1,Tier 2: Digital Marketing
565d54e7,Personal services,small,US,unattributed,0.0,0.0,7980.0,725.4545454545455,85,1,1,0,Tier 2: Digital Marketing
04a64531,Business services,small,US,unattributed,0.0,573.0,5786.8,723.35,8,1,1,0,Tier 2: Digital Marketing
51b6d989,Business services,small,AU,paylink,0.0,717.46,717.46,717.46,4,1,0,1,Tier 2: Digital Marketing
6fcc30de,Business services,small,US,unattributed,0.0,0.0,6431.010000000001,714.5566666666668,4,1,1,0,Tier 2: Digital Marketing
871fff18,Personal services,small,US,unattributed,0.0,0.0,5627.0,703.375,44,1,1,0,Tier 2: Digital Marketing
233bb579,Personal services,small,US,paylink,0.0,700.0,700.0,700.0,2,1,1,1,Tier 2: Digital Marketing
3331cf57,Personal services,small,US,unattributed,0.0,0.0,700.0,700.0,17,1,1,0,Tier 2: Digital Marketing
99da519c,Personal services,small,US,unattributed,0.0,0.0,700.0,700.0,2,1,1,0,Tier 2: Digital Marketing
bf9cae12,Personal services,small,US,unattributed,0.0,1100.0,3495.0,699.0,48,1,1,0,Tier 2: Digital Marketing
4c7c4ac2,Others,small,US,paylink,0.0,5589.0,5589.0,698.625,6,0,1,1,Tier 2: Digital Marketing
e3201d8d,Personal services,small,US,unattributed,0.0,0.0,697.0,697.0,3,1,1,0,Tier 2: Digital Marketing
241cb4f3,Personal services,small,US,unattributed,0.0,0.0,697.0,697.0,9,1,1,0,Tier 2: Digital Marketing
4731e4d3,Business services,small,US,paylink,0.0,696.0,696.0,696.0,64,1,1,1,Tier 2: Digital Marketing
ac4b5123,Personal services,small,US,unattributed,0.0,0.0,9713.94,693.8528571428571,20,1,1,0,Tier 2: Digital Marketing
fcd43667,Personal services,small,US,unattributed,0.0,0.0,1384.0,692.0,40,1,1,0,Tier 2: Digital Marketing
97c85bf1,Business services,small,US,unattributed,0.0,0.0,8189.4,682.4499999999999,4,1,1,0,Tier 2: Digital Marketing
77e8987c,Business services,small,US,unattributed,0.0,0.0,2723.88,680.97,6,1,1,0,Tier 2: Digital Marketing
f0e71bda,Business services,small,US,unattributed,0.0,445.88,4716.95,673.85,2,1,1,0,Tier 2: Digital Marketing
17a1f2d9,Personal services,small,GB,paylink,0.0,1332.73,1332.73,666.365,25,1,0,1,Tier 2: Digital Marketing
6d9a1dd6,Business services,small,US,unattributed,180.0,0.0,3325.0,665.0,3,1,1,0,Tier 2: Digital Marketing
2b9ec545,Personal services,small,JP,unattributed,0.0,0.0,6635.33,663.533,2,1,1,0,Tier 2: Digital Marketing
d23074c3,Personal services,small,US,paylink,0.0,600.0,661.0,661.0,24,1,1,1,Tier 2: Digital Marketing
469d45d3,Education,small,US,paylink,0.0,3300.0,3300.0,660.0,5,0,1,1,Tier 2: Digital Marketing
d6c3d945,Business services,small,US,unattributed,0.0,0.0,6599.85,659.985,2,1,1,0,Tier 2: Digital Marketing
9344606b,Business services,small,GB,paylink,0.0,651.2,651.2,651.2,3,1,0,1,Tier 2: Digital Marketing
41c1dea6,Personal services,small,US,unattributed,0.0,0.0,7733.0,644.4166666666666,35,1,1,0,Tier 2: Digital Marketing
df8434c0,Personal services,small,IT,paylink,0.0,2556.8,2557.9900000000002,639.4975000000001,5,1,0,1,Tier 2: Digital Marketing
9b0d39d4,Business services,small,US,unattributed,0.0,0.0,1917.0,639.0,38,1,1,0,Tier 2: Digital Marketing
7084d704,Business services,small,US,unattributed,0.0,0.0,5105.580000000001,638.1975000000001,18,1,1,0,Tier 2: Digital Marketing
d20c9522,Personal services,small,US,unattributed,0.0,0.0,1273.0,636.5,83,1,1,0,Tier 2: Digital Marketing
7eeb5aff,Business services,small,US,unattributed,0.0,0.0,3164.0,632.8,10,1,1,0,Tier 2: Digital Marketing
78e545df,Personal services,small,US,unattributed,0.0,0.0,6308.0,630.8,32,1,1,0,Tier 2: Digital Marketing
1d9fa734,Personal services,small,US,unattributed,0.0,0.0,1260.0,630.0,62,1,1,0,Tier 2: Digital Marketing
605d7fee,Personal services,small,US,paylink,0.0,1260.0,1260.0,630.0,3,1,1,1,Tier 2: Digital Marketing
962ff96b,Business services,small,IN,paylink,0.0,3889.0,7549.16,629.0966666666667,20,1,0,1,Tier 2: Digital Marketing
58276f10,Business services,small,US,checkout,8413.48,0.0,8794.48,628.1771428571428,9,1,1,0,Tier 2: Digital Marketing
4da915f4,Personal services,small,US,unattributed,0.0,0.0,8789.909999999998,627.8507142857142,10,1,1,0,Tier 2: Digital Marketing
478806cb,Business services,small,US,unattributed,0.0,0.0,2510.0,627.5,49,1,1,0,Tier 2: Digital Marketing
7bdfc1f0,Personal services,small,US,unattributed,0.0,0.0,625.0,625.0,49,1,1,0,Tier 2: Digital Marketing
9935fc67,Business services,small,US,unattributed,0.0,0.0,1862.0,620.6666666666666,4,1,1,0,Tier 2: Digital Marketing
8d3ba34d,"Religion, politics & other memberships",small,US,paylink,0.0,3091.66,3091.66,618.332,13,0,1,1,Tier 2: Digital Marketing
a87aae16,"Religion, politics & other memberships",small,US,paylink,0.0,617.16,617.16,617.16,44,0,1,1,Tier 2: Digital Marketing
ea803d3e,Business services,small,AE,unattributed,0.0,0.0,3692.2400000000002,615.3733333333333,4,1,1,0,Tier 2: Digital Marketing
01616cdb,Art & photography,small,US,paylink,0.0,1099.6,1230.15,615.075,46,0,1,1,Tier 2: Digital Marketing
eda88247,Business services,small,US,unattributed,0.0,0.0,2456.77,614.1925,20,1,1,0,Tier 2: Digital Marketing
21e8e7e3,Personal services,small,IN,paylink,0.0,608.41,608.41,608.41,17,1,0,1,Tier 2: Digital Marketing
771b3d4d,Personal services,small,US,unattributed,0.0,0.0,2431.54,607.885,5,1,1,0,Tier 2: Digital Marketing
fafeecf3,Business services,small,US,unattributed,1120.0,695.0,5462.0,606.8888888888889,2,1,1,0,Tier 2: Digital Marketing
930a19b3,Business services,small,JP,paylink,0.0,604.01,604.01,604.01,3,1,1,1,Tier 2: Digital Marketing
89af9e53,Business services,small,US,unattributed,0.0,0.0,4217.75,602.5357142857143,5,1,1,0,Tier 2: Digital Marketing
490ec16f,Clothing & accessory,small,US,paylink,0.0,600.0,600.0,600.0,3,0,1,1,Tier 2: Digital Marketing
a7a70810,Business services,small,US,unattributed,0.0,0.0,600.0,600.0,38,1,1,0,Tier 2: Digital Marketing
bda3bf3e,Construction,small,US,paylink,0.0,600.0,600.0,600.0,16,0,1,1,Tier 2: Digital Marketing
8a9b3b95,Personal services,small,US,unattributed,0.0,0.0,1196.3600000000001,598.1800000000001,41,1,1,0,Tier 2: Digital Marketing
d70be173,Business services,small,US,unattributed,0.0,0.0,7153.0,596.0833333333334,23,1,1,0,Tier 2: Digital Marketing
be37b307,Software,small,US,paylink,0.0,595.0,595.0,595.0,3,0,1,1,Tier 2: Digital Marketing
46ae161a,Business services,small,US,unattributed,0.0,0.0,595.0,595.0,17,1,1,0,Tier 2: Digital Marketing
dc9e370a,Personal services,small,GB,paylink,0.0,2338.6299999999997,2338.6299999999997,584.6574999999999,4,1,0,1,Tier 2: Digital Marketing
ede3144b,Personal services,small,US,unattributed,0.0,1200.0,2892.0,578.4,8,1,1,0,Tier 2: Digital Marketing
54af3528,Business services,small,MY,paylink,0.0,1725.14,1725.14,575.0466666666667,13,1,0,1,Tier 2: Digital Marketing
ebda7a90,Personal services,small,US,unattributed,0.0,0.0,6879.360000000001,573.2800000000001,9,1,1,0,Tier 2: Digital Marketing
51e07aa0,Others,small,JP,paylink,1914.61,4379.47,6294.080000000001,572.189090909091,10,0,1,1,Tier 2: Digital Marketing
c6b33d32,Business services,small,US,unattributed,0.0,0.0,571.1,571.1,2,1,1,0,Tier 2: Digital Marketing
3199966c,Personal services,small,US,unattributed,0.0,0.0,3995.73,570.8185714285714,7,1,1,0,Tier 2: Digital Marketing
74785b80,Business services,small,US,unattributed,0.0,27.0,1138.0,569.0,4,1,1,0,Tier 2: Digital Marketing
0c4e5e3d,Merchandise,small,US,paylink,0.0,6473.0,6784.0,565.3333333333334,9,0,1,1,Tier 2: Digital Marketing
a3a0c4a4,Personal services,small,JP,unattributed,472.57,0.0,2246.71,561.6775,6,1,1,0,Tier 2: Digital Marketing
bf8678f1,Business services,small,US,unattributed,0.0,0.0,1684.94,561.6466666666666,12,1,1,0,Tier 2: Digital Marketing
dbaf927c,Business services,small,US,unattributed,0.0,0.0,2223.71,555.9275,16,1,1,0,Tier 2: Digital Marketing
27e52588,Personal services,small,US,unattributed,0.0,0.0,1100.0,550.0,4,1,1,0,Tier 2: Digital Marketing
2be298fd,Business services,small,US,unattributed,0.0,0.0,550.0,550.0,5,1,1,0,Tier 2: Digital Marketing
52766d19,Personal services,small,US,unattributed,0.0,0.0,3841.0,548.7142857142857,10,1,1,0,Tier 2: Digital Marketing
e6605880,Business services,small,US,unattributed,0.0,0.0,4925.0,547.2222222222222,43,1,1,0,Tier 2: Digital Marketing
114ffb38,Business services,small,US,unattributed,0.0,0.0,7660.79,547.1992857142857,22,1,1,0,Tier 2: Digital Marketing
153aa14a,Business services,small,US,paylink,0.0,547.0,547.0,547.0,16,1,1,1,Tier 2: Digital Marketing
6c25c6b5,Business services,small,JP,unattributed,0.0,0.0,2731.9100000000003,546.3820000000001,2,1,1,0,Tier 2: Digital Marketing
02f9f7fd,Personal services,small,US,unattributed,0.0,0.0,1625.0,541.6666666666666,62,1,1,0,Tier 2: Digital Marketing
82ae748a,Business services,small,US,unattributed,0.0,0.0,8086.290000000001,539.086,35,1,1,0,Tier 2: Digital Marketing
78f5e4e6,Personal services,small,US,unattributed,0.0,0.0,3770.09,538.5842857142858,6,1,1,0,Tier 2: Digital Marketing
e9914720,Business services,small,JP,checkout,538.06,0.0,538.06,538.06,16,1,1,0,Tier 2: Digital Marketing
b0bc7635,Business services,small,JP,checkout,1596.9299999999998,0.0,1596.9299999999998,532.31,14,1,1,0,Tier 2: Digital Marketing
6519b7ab,Personal services,small,US,unattributed,0.0,0.0,531.0,531.0,48,1,1,0,Tier 2: Digital Marketing
1fec0bb5,Business services,small,US,unattributed,0.0,0.0,6902.550000000001,530.9653846153847,34,1,1,0,Tier 2: Digital Marketing
1ea20537,Business services,small,JP,checkout,6365.639999999999,0.0,6365.639999999999,530.4699999999999,7,1,1,0,Tier 2: Digital Marketing
b1398c77,Business services,small,US,unattributed,0.0,0.0,527.0,527.0,90,1,1,0,Tier 2: Digital Marketing
375bb157,Personal services,small,US,checkout,5231.5,0.0,5231.5,523.15,37,1,1,0,Tier 2: Digital Marketing
1dea6e13,Personal services,small,US,unattributed,0.0,0.0,4700.0,522.2222222222222,41,1,1,0,Tier 2: Digital Marketing
c8de4332,Travel & lodging,small,AE,paylink,0.0,1042.68,1042.68,521.34,2,0,1,1,Tier 2: Digital Marketing
add96080,Personal services,small,US,unattributed,0.0,0.0,520.0,520.0,45,1,1,0,Tier 2: Digital Marketing
85faa0f3,Business services,small,US,unattributed,0.0,0.0,2071.7799999999997,517.9449999999999,11,1,1,0,Tier 2: Digital Marketing
2fa58131,Business services,small,JP,checkout,2263.98,1682.04,4141.3,517.6625,8,1,1,0,Tier 2: Digital Marketing
af558bb7,Software,small,US,paylink,0.0,2029.2,2069.2,517.3,2,0,1,1,Tier 2: Digital Marketing
aa547599,Business services,small,GB,paylink,0.0,555.4,1031.55,515.775,6,1,0,1,Tier 2: Digital Marketing
e9db1e92,Business services,small,US,unattributed,0.0,75.0,3073.35,512.225,11,1,1,0,Tier 2: Digital Marketing
bfb4e2c2,Business services,small,US,unattributed,0.0,0.0,1533.4399999999998,511.1466666666666,21,1,1,0,Tier 2: Digital Marketing
de45bce3,Personal services,small,US,unattributed,0.0,0.0,2550.0,510.0,4,1,1,0,Tier 2: Digital Marketing
75fb8c0d,Personal services,small,US,unattributed,0.0,0.0,1018.0,509.0,8,1,1,0,Tier 2: Digital Marketing
ccbeae7a,Business services,small,US,unattributed,0.0,0.0,6585.9,506.6076923076923,68,1,1,0,Tier 2: Digital Marketing
4afbfa6e,Business services,small,IN,paylink,0.0,3006.37,4051.3899999999994,506.4237499999999,4,1,0,1,Tier 2: Digital Marketing
df70fa5a,Business services,small,US,unattributed,0.0,0.0,4550.0,505.55555555555554,4,1,1,0,Tier 2: Digital Marketing
4f5a0448,Personal services,small,US,unattributed,0.0,0.0,505.17,505.17,5,1,1,0,Tier 2: Digital Marketing
bacfc402,Personal services,small,US,unattributed,0.0,0.0,1512.5,504.1666666666667,56,1,1,0,Tier 2: Digital Marketing
1b70ed2d,Business services,small,US,unattributed,0.0,0.0,1506.99,502.33,15,1,1,0,Tier 2: Digital Marketing
399af70b,Business services,small,US,unattributed,0.0,0.0,1000.0,500.0,3,1,1,0,Tier 2: Digital Marketing
3be0e57e,Business services,small,US,paylink,0.0,500.0,500.0,500.0,5,1,1,1,Tier 2: Digital Marketing
de131a53,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,56,1,1,0,Tier 2: Digital Marketing
8e381b7e,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,23,1,1,0,Tier 2: Digital Marketing
facbcea9,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,8,1,1,0,Tier 2: Digital Marketing
a52b958c,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,10,1,1,0,Tier 2: Digital Marketing
cfeab330,Merchandise,small,US,paylink,0.0,500.0,500.0,500.0,77,0,1,1,Tier 2: Digital Marketing
57a2fd94,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,3,1,1,0,Tier 2: Digital Marketing
392b3874,Business services,small,MY,paylink,0.0,500.0,500.0,500.0,5,1,0,1,Tier 2: Digital Marketing
ad04d118,Software,small,US,paylink,0.0,500.0,500.0,500.0,4,0,1,1,Tier 2: Digital Marketing
b14f6677,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,14,1,1,0,Tier 2: Digital Marketing
df43ba1b,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,20,1,1,0,Tier 2: Digital Marketing
5241be4d,Personal services,small,US,unattributed,0.0,0.0,500.0,500.0,17,1,1,0,Tier 2: Digital Marketing
e4640488,Personal services,small,US,unattributed,0.0,0.0,500.0,500.0,37,1,1,0,Tier 2: Digital Marketing
a6df9a56,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,8,1,1,0,Tier 2: Digital Marketing
9b73726f,Business services,small,US,unattributed,0.0,0.0,500.0,500.0,15,1,1,0,Tier 2: Digital Marketing
d2d34ab1,Healthcare,small,US,paylink,0.0,499.0,499.0,499.0,14,0,1,1,Tier 2: Digital Marketing
1a30df79,Business services,small,US,unattributed,0.0,0.0,994.0,497.0,6,1,1,0,Tier 2: Digital Marketing
bf469311,Furnishing,small,AE,paylink,0.0,1962.45,1969.26,492.315,3,0,1,1,Tier 2: Digital Marketing
d31bea17,Business services,small,US,unattributed,0.0,0.0,4406.42,489.6022222222222,8,1,1,0,Tier 2: Digital Marketing
97329673,Personal services,small,US,unattributed,0.0,0.0,1464.31,488.1033333333333,16,1,1,0,Tier 2: Digital Marketing
8b4d24c2,Business services,small,MY,paylink,450.5,1359.8300000000002,2435.9500000000003,487.19000000000005,13,1,0,1,Tier 2: Digital Marketing
ac6efaac,Business services,small,US,unattributed,0.0,0.0,2919.81,486.635,15,1,1,0,Tier 2: Digital Marketing
4ab83335,Business services,small,US,unattributed,0.0,0.0,5328.539999999999,484.4127272727272,29,1,1,0,Tier 2: Digital Marketing
10236e8b,Business services,small,US,unattributed,0.0,0.0,1451.0,483.6666666666667,12,1,1,0,Tier 2: Digital Marketing
ea73db26,Business services,small,US,unattributed,0.0,0.0,5301.03,481.91181818181815,10,1,1,0,Tier 2: Digital Marketing
fdba8b46,Personal services,small,US,checkout,1295.0,0.0,1445.0,481.6666666666667,43,1,1,0,Tier 2: Digital Marketing
fb3476e3,Business services,small,US,unattributed,0.0,0.0,960.64,480.32,7,1,1,0,Tier 2: Digital Marketing
9d6339d8,Business services,small,US,unattributed,0.0,0.0,480.0,480.0,4,1,1,0,Tier 2: Digital Marketing
86a2f164,Personal services,small,US,unattributed,0.0,0.0,4320.0,480.0,33,1,1,0,Tier 2: Digital Marketing
